sample_id,file_path,label,domain,source_dataset,generator,split
asvspoof2019_LA_E_3193418,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_3193418.flac,1.0,voice,asvspoof2019,A12,train
asvspoof2019_LA_E_9422221,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_9422221.flac,1.0,voice,asvspoof2019,A19,train
asvspoof2019_LA_E_5941841,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_5941841.flac,1.0,voice,asvspoof2019,A09,test
asvspoof2019_LA_E_3227336,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_3227336.flac,1.0,voice,asvspoof2019,A07,test
asvspoof2019_LA_E_4022726,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_4022726.flac,1.0,voice,asvspoof2019,A18,val
asvspoof2019_LA_E_7668923,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7668923.flac,1.0,voice,asvspoof2019,A14,train
asvspoof2019_LA_E_3784928,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_3784928.flac,1.0,voice,asvspoof2019,A12,val
asvspoof2019_LA_E_9291315,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_9291315.flac,1.0,voice,asvspoof2019,A14,train
asvspoof2019_LA_E_2063914,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_2063914.flac,1.0,voice,asvspoof2019,A08,train
asvspoof2019_LA_E_2896713,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_2896713.flac,1.0,voice,asvspoof2019,A14,train
asvspoof2019_LA_E_9386897,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_9386897.flac,1.0,voice,asvspoof2019,A18,train
asvspoof2019_LA_E_3888663,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_3888663.flac,1.0,voice,asvspoof2019,A14,train
asvspoof2019_LA_E_5402251,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_5402251.flac,1.0,voice,asvspoof2019,A15,train
asvspoof2019_LA_E_9603435,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_9603435.flac,1.0,voice,asvspoof2019,A13,train
asvspoof2019_LA_E_3173879,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_3173879.flac,1.0,voice,asvspoof2019,A16,train
asvspoof2019_LA_E_6425706,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6425706.flac,1.0,voice,asvspoof2019,A08,train
asvspoof2019_LA_E_7963144,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7963144.flac,1.0,voice,asvspoof2019,A09,val
asvspoof2019_LA_E_7910696,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7910696.flac,1.0,voice,asvspoof2019,A07,train
asvspoof2019_LA_E_1284132,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_1284132.flac,1.0,voice,asvspoof2019,A19,val
asvspoof2019_LA_E_3110735,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_3110735.flac,1.0,voice,asvspoof2019,A08,train
asvspoof2019_LA_E_7067488,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7067488.flac,1.0,voice,asvspoof2019,A17,train
asvspoof2019_LA_E_1553150,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_1553150.flac,1.0,voice,asvspoof2019,A19,train
asvspoof2019_LA_E_6082282,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6082282.flac,1.0,voice,asvspoof2019,A15,val
asvspoof2019_LA_E_8998070,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_8998070.flac,1.0,voice,asvspoof2019,A08,train
asvspoof2019_LA_E_4842197,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_4842197.flac,1.0,voice,asvspoof2019,A18,train
asvspoof2019_LA_E_1197154,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_1197154.flac,1.0,voice,asvspoof2019,A11,train
asvspoof2019_LA_E_9265373,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_9265373.flac,1.0,voice,asvspoof2019,A11,test
asvspoof2019_LA_E_4046366,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_4046366.flac,1.0,voice,asvspoof2019,A17,train
asvspoof2019_LA_E_6803063,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6803063.flac,1.0,voice,asvspoof2019,A17,train
asvspoof2019_LA_E_6411209,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6411209.flac,1.0,voice,asvspoof2019,A14,train
asvspoof2019_LA_E_4927647,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_4927647.flac,1.0,voice,asvspoof2019,A19,train
asvspoof2019_LA_E_6432875,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6432875.flac,1.0,voice,asvspoof2019,A19,train
asvspoof2019_LA_E_7995031,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7995031.flac,1.0,voice,asvspoof2019,A14,train
asvspoof2019_LA_E_9918120,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_9918120.flac,1.0,voice,asvspoof2019,A19,train
asvspoof2019_LA_E_2809339,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_2809339.flac,1.0,voice,asvspoof2019,A12,test
asvspoof2019_LA_E_4595201,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_4595201.flac,1.0,voice,asvspoof2019,A16,train
asvspoof2019_LA_E_4800038,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_4800038.flac,1.0,voice,asvspoof2019,A19,train
asvspoof2019_LA_E_1249526,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_1249526.flac,1.0,voice,asvspoof2019,A19,val
asvspoof2019_LA_E_7529684,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7529684.flac,1.0,voice,asvspoof2019,A08,train
asvspoof2019_LA_E_5071223,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_5071223.flac,1.0,voice,asvspoof2019,A17,test
asvspoof2019_LA_E_4520164,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_4520164.flac,1.0,voice,asvspoof2019,A18,train
asvspoof2019_LA_E_6106739,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6106739.flac,1.0,voice,asvspoof2019,A14,train
asvspoof2019_LA_E_8061837,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_8061837.flac,1.0,voice,asvspoof2019,A17,train
asvspoof2019_LA_E_4908946,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_4908946.flac,1.0,voice,asvspoof2019,A07,train
asvspoof2019_LA_E_8274335,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_8274335.flac,1.0,voice,asvspoof2019,A13,train
asvspoof2019_LA_E_7579177,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7579177.flac,1.0,voice,asvspoof2019,A14,train
asvspoof2019_LA_E_6679051,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6679051.flac,1.0,voice,asvspoof2019,A16,train
asvspoof2019_LA_E_3189246,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_3189246.flac,1.0,voice,asvspoof2019,A08,train
asvspoof2019_LA_E_6885850,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6885850.flac,1.0,voice,asvspoof2019,A16,test
asvspoof2019_LA_E_2258849,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_2258849.flac,1.0,voice,asvspoof2019,A15,train
asvspoof2019_LA_E_1904877,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_1904877.flac,1.0,voice,asvspoof2019,A09,train
asvspoof2019_LA_E_3167263,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_3167263.flac,1.0,voice,asvspoof2019,A09,train
asvspoof2019_LA_E_3589526,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_3589526.flac,1.0,voice,asvspoof2019,A09,train
asvspoof2019_LA_E_6575810,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6575810.flac,1.0,voice,asvspoof2019,A13,train
asvspoof2019_LA_E_2661663,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_2661663.flac,1.0,voice,asvspoof2019,A16,train
asvspoof2019_LA_E_5743228,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_5743228.flac,1.0,voice,asvspoof2019,A09,train
asvspoof2019_LA_E_9027934,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_9027934.flac,1.0,voice,asvspoof2019,A18,train
asvspoof2019_LA_E_7930179,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7930179.flac,1.0,voice,asvspoof2019,A13,val
asvspoof2019_LA_E_9330855,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_9330855.flac,1.0,voice,asvspoof2019,A07,train
asvspoof2019_LA_E_1899592,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_1899592.flac,1.0,voice,asvspoof2019,A17,train
asvspoof2019_LA_E_1401144,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_1401144.flac,1.0,voice,asvspoof2019,A16,train
asvspoof2019_LA_E_1898683,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_1898683.flac,1.0,voice,asvspoof2019,A16,val
asvspoof2019_LA_E_2927646,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_2927646.flac,1.0,voice,asvspoof2019,A15,test
asvspoof2019_LA_E_2929617,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_2929617.flac,1.0,voice,asvspoof2019,A07,val
asvspoof2019_LA_E_3409836,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_3409836.flac,1.0,voice,asvspoof2019,A11,train
asvspoof2019_LA_E_1953513,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_1953513.flac,1.0,voice,asvspoof2019,A19,val
asvspoof2019_LA_E_2077624,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_2077624.flac,1.0,voice,asvspoof2019,A13,train
asvspoof2019_LA_E_3598191,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_3598191.flac,1.0,voice,asvspoof2019,A14,train
asvspoof2019_LA_E_2129235,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_2129235.flac,1.0,voice,asvspoof2019,A13,train
asvspoof2019_LA_E_6097232,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6097232.flac,1.0,voice,asvspoof2019,A13,train
asvspoof2019_LA_E_1961975,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_1961975.flac,1.0,voice,asvspoof2019,A10,train
asvspoof2019_LA_E_9210973,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_9210973.flac,1.0,voice,asvspoof2019,A10,train
asvspoof2019_LA_E_4125111,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_4125111.flac,1.0,voice,asvspoof2019,A07,train
asvspoof2019_LA_E_6664086,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6664086.flac,1.0,voice,asvspoof2019,A16,val
asvspoof2019_LA_E_4053882,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_4053882.flac,1.0,voice,asvspoof2019,A16,test
asvspoof2019_LA_E_4529023,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_4529023.flac,1.0,voice,asvspoof2019,A16,train
asvspoof2019_LA_E_2563612,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_2563612.flac,1.0,voice,asvspoof2019,A17,val
asvspoof2019_LA_E_1203278,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_1203278.flac,1.0,voice,asvspoof2019,A12,test
asvspoof2019_LA_E_8508251,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_8508251.flac,1.0,voice,asvspoof2019,A19,train
asvspoof2019_LA_E_8842989,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_8842989.flac,1.0,voice,asvspoof2019,A10,val
asvspoof2019_LA_E_7726615,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7726615.flac,1.0,voice,asvspoof2019,A08,train
asvspoof2019_LA_E_8657655,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_8657655.flac,1.0,voice,asvspoof2019,A15,train
asvspoof2019_LA_E_4192594,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_4192594.flac,1.0,voice,asvspoof2019,A16,val
asvspoof2019_LA_E_3139785,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_3139785.flac,1.0,voice,asvspoof2019,A18,train
asvspoof2019_LA_E_3353649,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_3353649.flac,1.0,voice,asvspoof2019,A13,train
asvspoof2019_LA_E_8621362,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_8621362.flac,1.0,voice,asvspoof2019,A10,val
asvspoof2019_LA_E_1729899,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_1729899.flac,1.0,voice,asvspoof2019,A13,test
asvspoof2019_LA_E_6707925,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6707925.flac,1.0,voice,asvspoof2019,A15,train
asvspoof2019_LA_E_1326268,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_1326268.flac,1.0,voice,asvspoof2019,A17,train
asvspoof2019_LA_E_8110852,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_8110852.flac,1.0,voice,asvspoof2019,A17,train
asvspoof2019_LA_E_7966333,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7966333.flac,1.0,voice,asvspoof2019,A08,train
asvspoof2019_LA_E_4211799,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_4211799.flac,1.0,voice,asvspoof2019,A18,train
asvspoof2019_LA_E_2829029,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_2829029.flac,1.0,voice,asvspoof2019,A07,train
asvspoof2019_LA_E_4450645,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_4450645.flac,1.0,voice,asvspoof2019,A10,test
asvspoof2019_LA_E_7342677,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7342677.flac,1.0,voice,asvspoof2019,A09,train
asvspoof2019_LA_E_9039213,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_9039213.flac,1.0,voice,asvspoof2019,A18,train
asvspoof2019_LA_E_1185733,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_1185733.flac,1.0,voice,asvspoof2019,A10,train
asvspoof2019_LA_E_7003809,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7003809.flac,1.0,voice,asvspoof2019,A10,train
asvspoof2019_LA_E_3059434,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_3059434.flac,1.0,voice,asvspoof2019,A16,train
asvspoof2019_LA_E_8770330,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_8770330.flac,1.0,voice,asvspoof2019,A15,train
asvspoof2019_LA_E_8036421,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_8036421.flac,1.0,voice,asvspoof2019,A07,train
asvspoof2019_LA_E_1159671,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_1159671.flac,1.0,voice,asvspoof2019,A11,train
asvspoof2019_LA_E_6294148,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6294148.flac,1.0,voice,asvspoof2019,A12,train
asvspoof2019_LA_E_2182732,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_2182732.flac,1.0,voice,asvspoof2019,A08,train
asvspoof2019_LA_E_3496839,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_3496839.flac,1.0,voice,asvspoof2019,A17,train
asvspoof2019_LA_E_4435198,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_4435198.flac,1.0,voice,asvspoof2019,A12,val
asvspoof2019_LA_E_1394732,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_1394732.flac,1.0,voice,asvspoof2019,A12,train
asvspoof2019_LA_E_5481388,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_5481388.flac,1.0,voice,asvspoof2019,A19,train
asvspoof2019_LA_E_9359134,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_9359134.flac,1.0,voice,asvspoof2019,A12,train
asvspoof2019_LA_E_5518411,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_5518411.flac,1.0,voice,asvspoof2019,A12,train
asvspoof2019_LA_E_3000579,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_3000579.flac,1.0,voice,asvspoof2019,A17,train
asvspoof2019_LA_E_1615508,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_1615508.flac,1.0,voice,asvspoof2019,A18,train
asvspoof2019_LA_E_3567261,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_3567261.flac,1.0,voice,asvspoof2019,A10,test
asvspoof2019_LA_E_5772722,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_5772722.flac,1.0,voice,asvspoof2019,A17,train
asvspoof2019_LA_E_4048941,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_4048941.flac,1.0,voice,asvspoof2019,A08,test
asvspoof2019_LA_E_4889043,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_4889043.flac,1.0,voice,asvspoof2019,A09,train
asvspoof2019_LA_E_6382058,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6382058.flac,1.0,voice,asvspoof2019,A14,train
asvspoof2019_LA_E_6407606,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6407606.flac,1.0,voice,asvspoof2019,A19,train
asvspoof2019_LA_E_5300332,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_5300332.flac,1.0,voice,asvspoof2019,A14,test
asvspoof2019_LA_E_3454792,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_3454792.flac,1.0,voice,asvspoof2019,A16,train
asvspoof2019_LA_E_1879594,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_1879594.flac,1.0,voice,asvspoof2019,A09,train
asvspoof2019_LA_E_8479902,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_8479902.flac,1.0,voice,asvspoof2019,A17,train
asvspoof2019_LA_E_3344302,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_3344302.flac,1.0,voice,asvspoof2019,A10,train
asvspoof2019_LA_E_7533790,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7533790.flac,1.0,voice,asvspoof2019,A09,train
asvspoof2019_LA_E_8972186,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_8972186.flac,1.0,voice,asvspoof2019,A15,train
asvspoof2019_LA_E_8121118,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_8121118.flac,1.0,voice,asvspoof2019,A19,train
asvspoof2019_LA_E_7994494,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7994494.flac,1.0,voice,asvspoof2019,A15,train
asvspoof2019_LA_E_7905309,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7905309.flac,1.0,voice,asvspoof2019,A18,test
asvspoof2019_LA_E_6913935,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6913935.flac,1.0,voice,asvspoof2019,A16,val
asvspoof2019_LA_E_6076784,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6076784.flac,1.0,voice,asvspoof2019,A18,train
asvspoof2019_LA_E_4089700,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_4089700.flac,1.0,voice,asvspoof2019,A16,train
asvspoof2019_LA_E_9690818,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_9690818.flac,1.0,voice,asvspoof2019,A19,train
asvspoof2019_LA_E_7557706,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7557706.flac,1.0,voice,asvspoof2019,A10,val
asvspoof2019_LA_E_6448515,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6448515.flac,1.0,voice,asvspoof2019,A19,train
asvspoof2019_LA_E_6237692,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6237692.flac,1.0,voice,asvspoof2019,A13,train
asvspoof2019_LA_E_2611125,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_2611125.flac,1.0,voice,asvspoof2019,A10,val
asvspoof2019_LA_E_3027234,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_3027234.flac,1.0,voice,asvspoof2019,A07,val
asvspoof2019_LA_E_2683727,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_2683727.flac,1.0,voice,asvspoof2019,A18,train
asvspoof2019_LA_E_5440050,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_5440050.flac,1.0,voice,asvspoof2019,A18,train
asvspoof2019_LA_E_3634038,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_3634038.flac,1.0,voice,asvspoof2019,A12,train
asvspoof2019_LA_E_5909672,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_5909672.flac,1.0,voice,asvspoof2019,A10,train
asvspoof2019_LA_E_6473066,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6473066.flac,1.0,voice,asvspoof2019,A17,train
asvspoof2019_LA_E_2127376,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_2127376.flac,1.0,voice,asvspoof2019,A10,test
asvspoof2019_LA_E_5410487,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_5410487.flac,1.0,voice,asvspoof2019,A10,train
asvspoof2019_LA_E_8499627,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_8499627.flac,1.0,voice,asvspoof2019,A19,train
asvspoof2019_LA_E_8480587,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_8480587.flac,1.0,voice,asvspoof2019,A19,test
asvspoof2019_LA_E_7558918,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7558918.flac,1.0,voice,asvspoof2019,A17,train
asvspoof2019_LA_E_6017704,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6017704.flac,1.0,voice,asvspoof2019,A12,train
asvspoof2019_LA_E_3891520,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_3891520.flac,1.0,voice,asvspoof2019,A15,train
asvspoof2019_LA_E_1368252,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_1368252.flac,1.0,voice,asvspoof2019,A09,train
asvspoof2019_LA_E_1156316,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_1156316.flac,1.0,voice,asvspoof2019,A07,train
asvspoof2019_LA_E_6963201,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6963201.flac,1.0,voice,asvspoof2019,A16,test
asvspoof2019_LA_E_9011278,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_9011278.flac,1.0,voice,asvspoof2019,A12,val
asvspoof2019_LA_E_8068299,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_8068299.flac,1.0,voice,asvspoof2019,A15,train
asvspoof2019_LA_E_7867179,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7867179.flac,1.0,voice,asvspoof2019,A16,train
asvspoof2019_LA_E_5357537,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_5357537.flac,1.0,voice,asvspoof2019,A16,test
asvspoof2019_LA_E_3249495,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_3249495.flac,1.0,voice,asvspoof2019,A19,train
asvspoof2019_LA_E_9334235,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_9334235.flac,1.0,voice,asvspoof2019,A08,train
asvspoof2019_LA_E_8591722,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_8591722.flac,1.0,voice,asvspoof2019,A08,train
asvspoof2019_LA_E_7460298,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7460298.flac,1.0,voice,asvspoof2019,A12,test
asvspoof2019_LA_E_8448121,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_8448121.flac,1.0,voice,asvspoof2019,A16,train
asvspoof2019_LA_E_7835386,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7835386.flac,1.0,voice,asvspoof2019,A17,test
asvspoof2019_LA_E_3502724,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_3502724.flac,1.0,voice,asvspoof2019,A16,train
asvspoof2019_LA_E_5451266,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_5451266.flac,1.0,voice,asvspoof2019,A13,val
asvspoof2019_LA_E_5775101,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_5775101.flac,1.0,voice,asvspoof2019,A12,train
asvspoof2019_LA_E_8213499,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_8213499.flac,1.0,voice,asvspoof2019,A11,train
asvspoof2019_LA_E_4375457,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_4375457.flac,1.0,voice,asvspoof2019,A08,train
asvspoof2019_LA_E_2522398,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_2522398.flac,1.0,voice,asvspoof2019,A14,test
asvspoof2019_LA_E_2231993,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_2231993.flac,1.0,voice,asvspoof2019,A13,train
asvspoof2019_LA_E_9043484,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_9043484.flac,1.0,voice,asvspoof2019,A11,train
asvspoof2019_LA_E_1157722,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_1157722.flac,1.0,voice,asvspoof2019,A11,train
asvspoof2019_LA_E_5112519,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_5112519.flac,1.0,voice,asvspoof2019,A17,val
asvspoof2019_LA_E_7465159,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7465159.flac,1.0,voice,asvspoof2019,A15,train
asvspoof2019_LA_E_9326054,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_9326054.flac,1.0,voice,asvspoof2019,A11,train
asvspoof2019_LA_E_8015944,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_8015944.flac,1.0,voice,asvspoof2019,A07,train
asvspoof2019_LA_E_7375038,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7375038.flac,1.0,voice,asvspoof2019,A15,train
asvspoof2019_LA_E_3970552,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_3970552.flac,1.0,voice,asvspoof2019,A18,train
asvspoof2019_LA_E_6109960,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6109960.flac,1.0,voice,asvspoof2019,A16,train
asvspoof2019_LA_E_5339236,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_5339236.flac,1.0,voice,asvspoof2019,A07,train
asvspoof2019_LA_E_7801642,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7801642.flac,1.0,voice,asvspoof2019,A07,test
asvspoof2019_LA_E_3476282,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_3476282.flac,1.0,voice,asvspoof2019,A12,train
asvspoof2019_LA_E_9177354,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_9177354.flac,1.0,voice,asvspoof2019,A18,train
asvspoof2019_LA_E_6159678,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6159678.flac,1.0,voice,asvspoof2019,A18,test
