sample_id,file_path,label,domain,source_dataset,generator,split
asvspoof2019_LA_E_2978556_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2978556_seg0000.wav,1.0,voice,asvspoof2019,A12,train
asvspoof2019_LA_E_2979068_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2979068_seg0000.wav,1.0,voice,asvspoof2019,A08,test
asvspoof2019_LA_E_2979068_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2979068_seg0001.wav,1.0,voice,asvspoof2019,A08,test
asvspoof2019_LA_E_2979165_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2979165_seg0000.wav,1.0,voice,asvspoof2019,A07,train
asvspoof2019_LA_E_2979863_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2979863_seg0000.wav,1.0,voice,asvspoof2019,A12,train
asvspoof2019_LA_E_2979863_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2979863_seg0001.wav,1.0,voice,asvspoof2019,A12,train
asvspoof2019_LA_E_2981615_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2981615_seg0000.wav,1.0,voice,asvspoof2019,A14,train
asvspoof2019_LA_E_2981615_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2981615_seg0001.wav,1.0,voice,asvspoof2019,A14,train
asvspoof2019_LA_E_2982126_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2982126_seg0000.wav,1.0,voice,asvspoof2019,A16,val
asvspoof2019_LA_E_2983252_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2983252_seg0000.wav,1.0,voice,asvspoof2019,A16,train
asvspoof2019_LA_E_2984226_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2984226_seg0000.wav,1.0,voice,asvspoof2019,A18,train
asvspoof2019_LA_E_2984226_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2984226_seg0001.wav,1.0,voice,asvspoof2019,A18,train
asvspoof2019_LA_E_2985346_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2985346_seg0000.wav,1.0,voice,asvspoof2019,A13,train
asvspoof2019_LA_E_2986044_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2986044_seg0000.wav,1.0,voice,asvspoof2019,A17,train
asvspoof2019_LA_E_2986044_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2986044_seg0001.wav,1.0,voice,asvspoof2019,A17,train
asvspoof2019_LA_E_2986224_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2986224_seg0000.wav,1.0,voice,asvspoof2019,A07,train
asvspoof2019_LA_E_2987558_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2987558_seg0000.wav,1.0,voice,asvspoof2019,A16,train
asvspoof2019_LA_E_2988006_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2988006_seg0000.wav,1.0,voice,asvspoof2019,A17,train
asvspoof2019_LA_E_2988006_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2988006_seg0001.wav,1.0,voice,asvspoof2019,A17,train
asvspoof2019_LA_E_2990219_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2990219_seg0000.wav,1.0,voice,asvspoof2019,A11,train
asvspoof2019_LA_E_2990865_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2990865_seg0000.wav,1.0,voice,asvspoof2019,A12,val
asvspoof2019_LA_E_2990865_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2990865_seg0001.wav,1.0,voice,asvspoof2019,A12,val
asvspoof2019_LA_E_2990865_seg0002,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2990865_seg0002.wav,1.0,voice,asvspoof2019,A12,val
asvspoof2019_LA_E_2991204_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2991204_seg0000.wav,1.0,voice,asvspoof2019,A12,train
asvspoof2019_LA_E_2991949_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2991949_seg0000.wav,1.0,voice,asvspoof2019,A14,train
asvspoof2019_LA_E_2992234_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2992234_seg0000.wav,1.0,voice,asvspoof2019,A07,train
asvspoof2019_LA_E_2992234_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2992234_seg0001.wav,1.0,voice,asvspoof2019,A07,train
asvspoof2019_LA_E_2992234_seg0002,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2992234_seg0002.wav,1.0,voice,asvspoof2019,A07,train
asvspoof2019_LA_E_2992856_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2992856_seg0000.wav,1.0,voice,asvspoof2019,A19,train
asvspoof2019_LA_E_2993452_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2993452_seg0000.wav,1.0,voice,asvspoof2019,A09,val
asvspoof2019_LA_E_2993576_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2993576_seg0000.wav,1.0,voice,asvspoof2019,A16,train
asvspoof2019_LA_E_2994230_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2994230_seg0000.wav,1.0,voice,asvspoof2019,A13,train
asvspoof2019_LA_E_2994981_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2994981_seg0000.wav,1.0,voice,asvspoof2019,A10,train
asvspoof2019_LA_E_2995070_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2995070_seg0000.wav,1.0,voice,asvspoof2019,A18,train
asvspoof2019_LA_E_2995070_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2995070_seg0001.wav,1.0,voice,asvspoof2019,A18,train
asvspoof2019_LA_E_2995196_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2995196_seg0000.wav,1.0,voice,asvspoof2019,A09,train
asvspoof2019_LA_E_2995354_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2995354_seg0000.wav,1.0,voice,asvspoof2019,A15,train
asvspoof2019_LA_E_2995947_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2995947_seg0000.wav,1.0,voice,asvspoof2019,A12,train
asvspoof2019_LA_E_2996346_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2996346_seg0000.wav,1.0,voice,asvspoof2019,A15,train
asvspoof2019_LA_E_2996427_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2996427_seg0000.wav,1.0,voice,asvspoof2019,A11,train
asvspoof2019_LA_E_2996808_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2996808_seg0000.wav,1.0,voice,asvspoof2019,A13,val
asvspoof2019_LA_E_2996808_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2996808_seg0001.wav,1.0,voice,asvspoof2019,A13,val
asvspoof2019_LA_E_2997832_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2997832_seg0000.wav,1.0,voice,asvspoof2019,A11,train
asvspoof2019_LA_E_2999297_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_2999297_seg0000.wav,1.0,voice,asvspoof2019,A18,train
asvspoof2019_LA_E_3000137_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3000137_seg0000.wav,1.0,voice,asvspoof2019,A14,train
asvspoof2019_LA_E_3000139_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3000139_seg0000.wav,1.0,voice,asvspoof2019,A16,test
asvspoof2019_LA_E_3000449_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3000449_seg0000.wav,1.0,voice,asvspoof2019,A17,train
asvspoof2019_LA_E_3000579_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3000579_seg0000.wav,1.0,voice,asvspoof2019,A17,train
asvspoof2019_LA_E_3001021_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3001021_seg0000.wav,1.0,voice,asvspoof2019,A19,train
asvspoof2019_LA_E_3001021_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3001021_seg0001.wav,1.0,voice,asvspoof2019,A19,train
asvspoof2019_LA_E_3001841_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3001841_seg0000.wav,1.0,voice,asvspoof2019,A11,train
asvspoof2019_LA_E_3001883_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3001883_seg0000.wav,1.0,voice,asvspoof2019,A12,train
asvspoof2019_LA_E_3002328_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3002328_seg0000.wav,1.0,voice,asvspoof2019,A12,train
asvspoof2019_LA_E_3003022_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3003022_seg0000.wav,1.0,voice,asvspoof2019,A19,val
asvspoof2019_LA_E_3003022_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3003022_seg0001.wav,1.0,voice,asvspoof2019,A19,val
asvspoof2019_LA_E_3005434_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3005434_seg0000.wav,1.0,voice,asvspoof2019,A12,train
asvspoof2019_LA_E_3005434_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3005434_seg0001.wav,1.0,voice,asvspoof2019,A12,train
asvspoof2019_LA_E_3005753_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3005753_seg0000.wav,1.0,voice,asvspoof2019,A19,train
asvspoof2019_LA_E_3005753_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3005753_seg0001.wav,1.0,voice,asvspoof2019,A19,train
asvspoof2019_LA_E_3006808_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3006808_seg0000.wav,1.0,voice,asvspoof2019,A14,train
asvspoof2019_LA_E_3006867_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3006867_seg0000.wav,1.0,voice,asvspoof2019,A12,train
asvspoof2019_LA_E_3006955_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3006955_seg0000.wav,1.0,voice,asvspoof2019,A11,val
asvspoof2019_LA_E_3007585_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3007585_seg0000.wav,1.0,voice,asvspoof2019,A12,train
asvspoof2019_LA_E_3007585_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3007585_seg0001.wav,1.0,voice,asvspoof2019,A12,train
asvspoof2019_LA_E_3007585_seg0002,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3007585_seg0002.wav,1.0,voice,asvspoof2019,A12,train
asvspoof2019_LA_E_3007965_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3007965_seg0000.wav,1.0,voice,asvspoof2019,A07,train
asvspoof2019_LA_E_3008783_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3008783_seg0000.wav,1.0,voice,asvspoof2019,A18,test
asvspoof2019_LA_E_3008783_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3008783_seg0001.wav,1.0,voice,asvspoof2019,A18,test
asvspoof2019_LA_E_3008783_seg0002,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3008783_seg0002.wav,1.0,voice,asvspoof2019,A18,test
asvspoof2019_LA_E_3009039_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3009039_seg0000.wav,1.0,voice,asvspoof2019,A07,train
asvspoof2019_LA_E_3010668_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3010668_seg0000.wav,1.0,voice,asvspoof2019,A10,train
asvspoof2019_LA_E_3010903_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3010903_seg0000.wav,1.0,voice,asvspoof2019,A16,train
asvspoof2019_LA_E_3011604_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3011604_seg0000.wav,1.0,voice,asvspoof2019,A09,train
asvspoof2019_LA_E_3013265_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3013265_seg0000.wav,1.0,voice,asvspoof2019,A16,train
asvspoof2019_LA_E_3013265_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3013265_seg0001.wav,1.0,voice,asvspoof2019,A16,train
asvspoof2019_LA_E_3013265_seg0002,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3013265_seg0002.wav,1.0,voice,asvspoof2019,A16,train
asvspoof2019_LA_E_3014315_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3014315_seg0000.wav,1.0,voice,asvspoof2019,A16,train
asvspoof2019_LA_E_3014602_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3014602_seg0000.wav,1.0,voice,asvspoof2019,A07,test
asvspoof2019_LA_E_3014721_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3014721_seg0000.wav,1.0,voice,asvspoof2019,A09,train
asvspoof2019_LA_E_3014721_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3014721_seg0001.wav,1.0,voice,asvspoof2019,A09,train
asvspoof2019_LA_E_3014721_seg0002,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3014721_seg0002.wav,1.0,voice,asvspoof2019,A09,train
asvspoof2019_LA_E_3014753_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3014753_seg0000.wav,1.0,voice,asvspoof2019,A19,train
asvspoof2019_LA_E_3015280_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3015280_seg0000.wav,1.0,voice,asvspoof2019,A09,val
asvspoof2019_LA_E_3015511_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3015511_seg0000.wav,1.0,voice,asvspoof2019,A11,test
asvspoof2019_LA_E_3015857_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3015857_seg0000.wav,1.0,voice,asvspoof2019,A15,train
asvspoof2019_LA_E_3015857_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3015857_seg0001.wav,1.0,voice,asvspoof2019,A15,train
asvspoof2019_LA_E_3015857_seg0002,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3015857_seg0002.wav,1.0,voice,asvspoof2019,A15,train
asvspoof2019_LA_E_3016150_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3016150_seg0000.wav,1.0,voice,asvspoof2019,A10,train
asvspoof2019_LA_E_3016526_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3016526_seg0000.wav,1.0,voice,asvspoof2019,A14,val
asvspoof2019_LA_E_3016526_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3016526_seg0001.wav,1.0,voice,asvspoof2019,A14,val
asvspoof2019_LA_E_3016543_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3016543_seg0000.wav,1.0,voice,asvspoof2019,A15,train
asvspoof2019_LA_E_3016543_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3016543_seg0001.wav,1.0,voice,asvspoof2019,A15,train
asvspoof2019_LA_E_3019579_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3019579_seg0000.wav,1.0,voice,asvspoof2019,A13,train
asvspoof2019_LA_E_3019579_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3019579_seg0001.wav,1.0,voice,asvspoof2019,A13,train
asvspoof2019_LA_E_3019579_seg0002,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3019579_seg0002.wav,1.0,voice,asvspoof2019,A13,train
asvspoof2019_LA_E_3019579_seg0003,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3019579_seg0003.wav,1.0,voice,asvspoof2019,A13,train
asvspoof2019_LA_E_3020978_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3020978_seg0000.wav,1.0,voice,asvspoof2019,A19,val
asvspoof2019_LA_E_3020978_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3020978_seg0001.wav,1.0,voice,asvspoof2019,A19,val
asvspoof2019_LA_E_3021680_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3021680_seg0000.wav,1.0,voice,asvspoof2019,A13,test
asvspoof2019_LA_E_3021869_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3021869_seg0000.wav,1.0,voice,asvspoof2019,A07,test
asvspoof2019_LA_E_3022004_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3022004_seg0000.wav,1.0,voice,asvspoof2019,A17,train
asvspoof2019_LA_E_3022004_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3022004_seg0001.wav,1.0,voice,asvspoof2019,A17,train
asvspoof2019_LA_E_3023000_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3023000_seg0000.wav,1.0,voice,asvspoof2019,A14,train
asvspoof2019_LA_E_3023308_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3023308_seg0000.wav,1.0,voice,asvspoof2019,A12,val
asvspoof2019_LA_E_3025368_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3025368_seg0000.wav,1.0,voice,asvspoof2019,A08,train
asvspoof2019_LA_E_3025409_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3025409_seg0000.wav,1.0,voice,asvspoof2019,A17,train
asvspoof2019_LA_E_3025409_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3025409_seg0001.wav,1.0,voice,asvspoof2019,A17,train
asvspoof2019_LA_E_3025516_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3025516_seg0000.wav,1.0,voice,asvspoof2019,A07,train
asvspoof2019_LA_E_3025740_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3025740_seg0000.wav,1.0,voice,asvspoof2019,A08,train
asvspoof2019_LA_E_3026412_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3026412_seg0000.wav,1.0,voice,asvspoof2019,A14,train
asvspoof2019_LA_E_3026412_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3026412_seg0001.wav,1.0,voice,asvspoof2019,A14,train
asvspoof2019_LA_E_3026616_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3026616_seg0000.wav,1.0,voice,asvspoof2019,A10,val
asvspoof2019_LA_E_3027234_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3027234_seg0000.wav,1.0,voice,asvspoof2019,A07,val
asvspoof2019_LA_E_3027234_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3027234_seg0001.wav,1.0,voice,asvspoof2019,A07,val
asvspoof2019_LA_E_3027366_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3027366_seg0000.wav,1.0,voice,asvspoof2019,A08,train
asvspoof2019_LA_E_3027366_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3027366_seg0001.wav,1.0,voice,asvspoof2019,A08,train
asvspoof2019_LA_E_3027366_seg0002,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3027366_seg0002.wav,1.0,voice,asvspoof2019,A08,train
asvspoof2019_LA_E_3027460_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3027460_seg0000.wav,1.0,voice,asvspoof2019,A07,train
asvspoof2019_LA_E_3027460_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3027460_seg0001.wav,1.0,voice,asvspoof2019,A07,train
asvspoof2019_LA_E_3028641_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3028641_seg0000.wav,1.0,voice,asvspoof2019,A08,train
asvspoof2019_LA_E_3028641_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3028641_seg0001.wav,1.0,voice,asvspoof2019,A08,train
asvspoof2019_LA_E_3030024_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3030024_seg0000.wav,1.0,voice,asvspoof2019,A08,train
asvspoof2019_LA_E_3030377_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3030377_seg0000.wav,1.0,voice,asvspoof2019,A10,train
asvspoof2019_LA_E_3030377_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3030377_seg0001.wav,1.0,voice,asvspoof2019,A10,train
asvspoof2019_LA_E_3032162_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3032162_seg0000.wav,1.0,voice,asvspoof2019,A14,train
asvspoof2019_LA_E_3032309_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3032309_seg0000.wav,1.0,voice,asvspoof2019,A17,train
asvspoof2019_LA_E_3033604_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3033604_seg0000.wav,1.0,voice,asvspoof2019,A09,test
asvspoof2019_LA_E_3034535_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3034535_seg0000.wav,1.0,voice,asvspoof2019,A19,test
asvspoof2019_LA_E_3034535_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3034535_seg0001.wav,1.0,voice,asvspoof2019,A19,test
asvspoof2019_LA_E_3034663_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3034663_seg0000.wav,1.0,voice,asvspoof2019,A17,train
asvspoof2019_LA_E_3035732_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3035732_seg0000.wav,1.0,voice,asvspoof2019,A17,train
asvspoof2019_LA_E_3035732_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3035732_seg0001.wav,1.0,voice,asvspoof2019,A17,train
asvspoof2019_LA_E_3036349_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3036349_seg0000.wav,1.0,voice,asvspoof2019,A08,val
asvspoof2019_LA_E_3036809_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3036809_seg0000.wav,1.0,voice,asvspoof2019,A11,train
asvspoof2019_LA_E_3037849_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3037849_seg0000.wav,1.0,voice,asvspoof2019,A19,train
asvspoof2019_LA_E_3037849_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3037849_seg0001.wav,1.0,voice,asvspoof2019,A19,train
asvspoof2019_LA_E_3037879_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3037879_seg0000.wav,1.0,voice,asvspoof2019,A13,val
asvspoof2019_LA_E_3038280_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3038280_seg0000.wav,1.0,voice,asvspoof2019,A10,train
asvspoof2019_LA_E_3038689_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/fake/asvspoof2019/LA_E_3038689_seg0000.wav,1.0,voice,asvspoof2019,A11,train
